status_id,label,sub_label,fulltext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'931159916244623360,7,0,Visiting with customers at #DellEMCForum Dallas made for a great afternoon. Many thanks to all who attended @DellTech @DellEMC @VMware @Dell https://t.co/Be5oG7l4Ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930920676638240768,1,,I?ôll tell you the secret to great leadership. It?ôs to never have a certain type of person working for your organization. Take a moment to read this article published today on @Forbes https://t.co/rDCtHepbIi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930863721068539905,8,1,"We are excited to have Blaine Hurst on the oGoInsider #Leadership #Podcast this Thursday, November 16. Subscribe today so you don't miss it! https://t.co/EAglbMmcwg https://t.co/E0MNZ2NYq6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930831761256386561,1,,"Whatever the reason, a lack of confidence at work can impact performance. Overcome w/ proven strategies from @inc: https://t.co/vFNRUVwGPa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930532735646564352,8,1,"We are inviting you to get your FREE subscription to oGoLead and enjoy all the exclusive learning guides, early access podcasts, and more: https://t.co/Q2kpAP4FkY https://t.co/tUPhtC3ObK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930526249574981636,1,,Soft skills can be perceived as hard skills: Interesting piece on the importance of emotional intelligince and the importance of it in tomorrow's workplace. @Headspace https://t.co/b2q0SUh7xI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930465602405388288,9,,"Where does confidence come from? @guardian explores how men &amp; women are raised as well as the cultures in schools &amp; workplaces that enforce or suppress confidence, plus tactics to #CultivateConfidence little by little. https://t.co/saKqfyC24K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930403951576604673,1,,"According to @NewzooHQ, the number of globally active gamers is expected to increase from 2.1bn in 2016 to 2.7bn in 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930201466454802433,1,,No Business Like Show Business: 10 Secrets to Successful Public Speaking @aysebirselseck https://t.co/IYHdLLX4CP via @Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930179154028449792,9,,Heartwired #leaders show kindness to their team members.  Celebrate  #WorldKindnessDay by letting someone know you appreciate them! https://t.co/ZqLktsVonj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930162356428136449,9,1,After so many years of improvement it's disappointing to hear that @wef's Global Gender Gap Report finds the economic gap btwn men &amp; women could take 217 years to close. Let's do more to close it faster. https://t.co/Y7EEWkq8Et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930142118890393600,7,,@PresPrecinct @Carrollbeyer @HallaTomas Thanks for a great panel! I truly enjoyed the conversation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930092564245598209,8,1,"#oGoLead members receive access to premium podcasts.  Subscribe today and listen to Dave Cote, Executive Chairman of Honeywell, share his #leadership journey. https://t.co/EAglbMmcwg https://t.co/GdtuimETHa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'930086636716810240,1,,"""No one likes to fail. But test things earlier; do it in a smaller way. That way, failures are smaller."" @bethcomstock #MotivationMonday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'929390669122039808,8,1,Welcome to The Learning Moment https://t.co/HaCmwuwhoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'929086295032418304,1,,"Advice from @TIME: When faced with failure, focus on feelings rather than avoiding them to learn from mistakes. https://t.co/rB767LhOdx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928691242724200450,7,8,The missing entrepreneurs - Explaining and solving the gender gap in entrepreneurship. @wef https://t.co/BvwdjOO0pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928687934714404865,10,,@AnanthV9 @TupperwareWW Thanks for sharing the memory! It was my pleasure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928627989847445511,8,1,"You don't want to miss this dynamic conversation with Dave Cote, Executive Chairman of @honeywell. Today's oGoInsider Leadership Podcast is full of wisdom so listen now or download to listen later. #Honeywell #DaveCote  https://t.co/ZCyIHQubVE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928466098806071296,10,,@Kate_H_Taylor I remember watching with my son Michael! Good times! Hope all is well.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928465446033960960,0,,"4. With the acquisition we are announcing today, we are bringing Au Bon Pain and Panera together again https://t.co/OQkfUyty6G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928463900642746368,1,,"I am confident under the leadership of @BlaineHurst, we will continue to shape our industry and #keepthepromise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928463421347000320,0,,"2. Going forward I will remain chairman and will divide my time between Panera, JAB, and personal political and investment interests.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928463216388083713,0,,"1. It?ôs bittersweet to announce that after 36 years of working on the dream, effective Jan 1st 2018, I am stepping away as CEO of @panerabread. https://t.co/uYtUfTQheM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928389862381588481,1,,"Exhilarating to work w/ startups around the world, esp. when many are ahead of @Gartner_inc?ôs 2018 tech predictions! https://t.co/Rh0dMhzuGi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928357727331667968,1,,"A sense of purpose, self awareness &amp; ability to work w/ others: 3 essential skills for success according to @Inc https://t.co/ATN7AcOebV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928328101918138369,7,8,My take on government data and @USAFacts - thanks to @TeamCavuto @FoxNews https://t.co/VTW6uFAoIJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928274698345074688,9,1,"Data shows that men &amp; women behave similarly at work, yet are treated differently due to gender bias. @HarvardBiz https://t.co/bxdzNFfgLa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928270908753448961,1,,Read on my thoughts why soft skills are so essential for success and will be even more in the future: https://t.co/sUwore7J7k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928115711943348224,6,,Want to know what commitment and determination look like? Great @SInow piece on @blakegriffin32 https://t.co/GV7NNHhffT #ItTakesEverything,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928040683499409408,1,,Leadership is not about being in charge - it?ôs about taking care of those in your charge - thanks Simon Sinek #startwithwhy #leaderseatlast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928033455895592960,9,,Changing the way we eat and solving world hunger with @AspireFG crickets! Amazing meal @Saison @AshourAspire @bethkowitt https://t.co/VRwcLi9Fbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'928033144862736384,9,,.@bethkowitt shares details from incredible @Saison dinner featuring @AspireFG crickets. Future of protein #crickets https://t.co/xiNTdxVJkM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927978998021451776,9,2,"Don't forget to vote and help make a difference for the next generation! 
#electionday #electionday2017 #vote #leadership #nextgeneration #nextgenerationleaders https://t.co/EnJOAGTVXk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927966760044609536,7,1,Great conversation with @CoryTV @BloombergTechTV on the future of startups. Here?ôs a peek into my perspective! https://t.co/GuRR9QpRGX https://t.co/gkeKjIpUBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927951503859609601,0,,I?ôm proud to be a champion for change https://t.co/nXrmgYZ8GB #CatalystForChange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927929944533094402,1,,Freelancers prepare for the future of work better than most - thinking proactively &amp; refreshing skills @FastCompany https://t.co/7EIbvdzfsI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927907904115564544,0,1,lol https://t.co/E729hKMehT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927896218809847808,1,,Unless we take action this Global Recognition Deficit will continue. Read about how we can change this. https://t.co/XsETDbL9lj #Recognition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927619358716653568,1,,US is falling behind on its startup engine &amp; surprising to some needs to be more like France/India to create necessary jobs for the next gen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927619042839478272,9,,"But one area that missed was the main source of food for the future, I believe insects will be the next big thing &amp; main source of protein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927616611024035841,9,1,"The gender pay gap is not a myth, it's a consequence of social forces. @washingtonpost https://t.co/tis9eI4rve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927564280383311874,8,1,"Ken Blanchard, co-founder of The Ken Blanchard Companies shares the  secret to successful #leadership on our #podcast. Subscribe #today so  you don't miss it! https://t.co/EAglbMmcwg https://t.co/1IzWVyOFH6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927558481267318786,9,0,"SD WAN grows 69% CAGR, replace branch routers, TCO ‚¨áÔ?, easier to manage, more reliable, scalable @VeloCloud @VMware https://t.co/obYUaGHd2T",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927538332049035264,9,,17 #MotivationMonday quotes from leaders &amp; entrepreneurs to empower you for success! @Entrepreneur https://t.co/kv3cXVy97O https://t.co/QgRUZp1kWf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927324768327622658,1,0,Thanks @matteastwood! We're all on it @VeloCloud @VMware @vmwarensx @DellTech @inetnut @RajivRamaswami @PGelsinger @spoonen @DellNetworking https://t.co/gBo3xJL0YT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'927323210525347840,9,0,Thank you @AnitaB_org for recognizing us as one of top companies driving change for #WomeninTech! #LegacyofGood   https://t.co/Au14RtaCuS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926574092269920256,1,,Excellent insights by @PGelsinger on the future of #CyberSecurity https://t.co/mwLWhd1Lpr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926533365645406210,8,1,"We are excited to have Dave Cote, Executive Chairman of Honeywell, on our oGoInsider #podcast Thursday, November 9.  Subscribe #today so you don't miss it! https://t.co/EAglbMmcwg
#oGoLead #Leadership https://t.co/Olu4qkCjxN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926529448094167041,3,,"Numbers show mindfulness &amp; meditation are being taken seriously as widespread, growing lifestyle trends. @thrive  
https://t.co/IwxTos6nnl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926454344853180416,1,,"Don?ôt miss Ken Blanchard, co-founder of The Ken Blanchard Companies, on  our latest oGoInsider Leadership #podcast.  Ken shares his #leadership  journey and key things he has learned along the way.  https://t.co/IsY5tqASvP https://t.co/HYyKjAuTSX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926190314435461120,7,1,@wvucobe @launchlabwvu It was great to be back home at WVU ??thank you for having me!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926189957328359424,1,0,"@VMware turns hardware into software, now doing it again in Networking @vmwarensx @VeloCloud + Automation, Security https://t.co/aWpVUB9Pbt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926150940482310145,9,1,"Report shows how training programs fail women. To allow women to succeed, change corporate cultures. @washingtonpost https://t.co/JbqKbQvFp3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926141549401870336,1,,Smart decision @BrooksBrothers Trades MPLS for SD-WAN in 278 Stores @VeloCloud @VMware @vmwarensx https://t.co/8Y1hohS9Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926130733554458624,1,0,A warm welcome to entire @VeloCloud team to @VMware @vmwarensx +@DellTech family. Great overview by @shekar_ayyar https://t.co/I8T5bQnZXu https://t.co/D8Ecv9xjD8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926093696944279558,1,,"It's crucial for a #leader to know who they are and where they have been.  It helps ensure you can be your best self.  Download our Lifeline Exercise to take an honest  look at what has helped shape you, your values, and your #goals. https://t.co/C3yVuwpmUs 
#Leadership #Success https://t.co/1VQmBzNXiC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'926079852054237184,1,,Effective communication is a critical skill to master in business. Take a look at these tips from @entrepreneur https://t.co/IjGvvxe8S5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925942703996547072,6,,Congratulations to my hometown #HoustonAstros @astros! #WorldSeries Champions!! #EarnedHistory #HoustonStrong https://t.co/Ofw7CzdFFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925862678412771328,1,,.@boomi is engine that pulls all your data into @salesforce Einstein: Bringing Intelligence to Your Data @Benioff https://t.co/s8JRk7IXYD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925818507950018560,1,,"Working with @Dedrone and always impressed with their pace of innovation. Congrats on the launch of DroneTracker 3!
https://t.co/33Bf7jaNov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925813397421285381,1,,"Good article from @CNBC @lorakolodny about how @Dedrone helped D.C. military base detect drones, protect operations https://t.co/xGCjMi9VXZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925800737535418369,8,1,"""Effective #leaders know they don?ôt have all the answers. They approach  each day with the mindset that there is always more to learn, and  everyone I meet knows something I don?ôt.""- David Novak. Don't miss our oGoInspire Blog! https://t.co/GSo9MNdmDP 
#Leadership 
#TrueLeader https://t.co/GMVXr0lraZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925777300951515137,0,,@DinkoEror @AdrMcDonald @BillScannell2 @MariusHaas @AongusatDell @JJungewentrup @sabine_davies @Alexandra_Kreft @IngoGehrke @PetervonDietze We're very fortunate you're on our team @DinkoEror. You bring great dedication + passion to our customers every day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925728101375664130,8,1,I have found that many leaders are very insecure and that they want to demonstrate to their people that they're smarter than the next guy. Listen to how I respond to this week's oGoAsk question. #leadership #growyourself https://t.co/8vS1FaM2oG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925582341250064384,1,0,Great to see @Telstra ?á¶?á∫ @andy_penn embrace @pivotal @pivotalcf w/4-5K developers #DigitalTransformation @DellTech https://t.co/baF81tqQIu https://t.co/ahZy33F8lC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925513830125281280,7,1,Proud to work w/ @USISPForum. Closer to a powerful #USIndia partnership w/ this distinction @narendramodi @PMOIndia @NITIAayog @amitabhk87 https://t.co/3zWz0j5L5s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925421000719663136,7,1,"Looking forward to #Techonomy17 next week. I will discuss the importance of a startup nation and world @techonomy
https://t.co/R1tFYwPXuB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925420725711843334,9,1,When we talk about creating more women leaders we must look forward and not back. It must become the norm. @TIME https://t.co/QivMagfCy8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925411844461916160,1,,"In the face of difficulty the Blame Shifter #Boss throws their employees under the bus.  Stay away from #ScaryBosses and watch our latest video that shares how to be a #leader people admire.  https://t.co/J5do6lplVl
#Leadership 
#TrueLeader 
#ArtofLeadership https://t.co/QFSMLYwjhI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925373967979905025,1,,No one wants to work for a SCARY BOSS. Watch Gregg Dedrick's video where he shares his top 5 traits he admires most in great leaders. https://t.co/aKeq7SV53t https://t.co/2kSiBhKWQx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925351895903997952,8,1,"Self-awareness is incredibly important because you?ôll never get better at what you do without it.  It?ôs crucial for every great leader to know who they are and where they?ôve been. Read more...

https://t.co/fZMj1isylT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925349252359999488,7,9,".@BCGA_Clubs provide a safe, fun place where kids &amp; teens can reach their full potential. It's #APlacetoBecome: https://t.co/YHCpULYJZh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925150573543829505,0,,"Thrilled to see #CiscoCDA launch in the U.S., starting in the great state of Michigan!
https://t.co/G3Fn8jfn7s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925129207578890240,0,,".@pivotal described by customers: Speed, Passion, Dev in weeks vs months/years, outcome based, IT from chore to core https://t.co/ZNqLtybmkw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'925097319015571462,9,1,I always encourage my team to share their accomplishments any occasion they get. It's important to show off your value. #CultivateConfidence https://t.co/DHH720JrfU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'924992355316486144,8,1,"You don't want to miss Ken Blanchard, co-founder of The Ken Blanchard Companies, share advice to aspiring #leaders on our latest #oGoLead #podcast. https://t.co/IsY5tqASvP https://t.co/mfPcsRen0o",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'924650437093019649,1,,"The Sprinter Boss has the mantra of ""This is how we've always done it.""  They only focus on success right now.  Listen to our latest video that shares how to be a leader people admire. https://t.co/eip8odM6fu Stay away from #ScaryBosses https://t.co/3aVSBTPl8X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'924444635161874432,7,1,We/WV need to reinvent ourselves  &amp; become the 1st digital startup state. It begins with creating a innovation ecosystem right here at home https://t.co/RGe7gWgclE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'924443181340557312,3,,Go Mountaineers! @gordongee - one of the most successful and best university presidents in the country! https://t.co/G7RAXFa5UH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'924442031400869889,7,,"I?ôm back home in West Virginia &amp; I?ôve always said, the people of WV are amazing. Meeting @WestVirginiaU students just makes me so proud! https://t.co/AtwDnDfEmy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'924273080138117120,8,1,Ken Blanchard shares a secret to successful #leadership on our latest #oGoLead #podcast. https://t.co/crG3A16ZNg https://t.co/iEbGO00hhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
