status_id,label,sub_label,fulltext
'885251050881429505,0,,.@Dell 2-in-1 PC shipments have surged 48% YoY. Turns out the PC was not dead after all. Just took a little nap ???? https://t.co/0p7NYpLFMA
'626845564802437120,1,0,Microsoft and Dell bringing you a fantastic #Windows10 experience. http://t.co/ax79DXAMWO
'770403349967478784,7,0,Always great to be with @PGelsinger and especially with so many amazing customers and partners at #VMworld ??
'331420587337580546,7,1,@GeorgeReese A very warm @Dell welcome to you @davidajbagley and everyone @Enstratius!
'826564511578587137,7,,Always great to be with @wattersjames
'931159916244623360,7,0,Visiting with customers at #DellEMCForum Dallas made for a great afternoon. Many thanks to all who attended @DellTech @DellEMC @VMware @Dell https://t.co/Be5oG7l4Ce
'1068326904510459904,1,,"Great to see @Pivotal Container Service named a @CRN Tech Innovator winner for Container Technology. With #PKS, Pivotal and @VMware help enterprises operationalize #Kubernetes and quickly deploy containerized workloads across on-prem and cloud. ???
https://t.co/Uk6eEAI86m"
'464170785968783360,10,,Thank you Congresswoman @RepKayGranger!
'643823563028328448,1,,Thanks @InMobi. Looking forward to doing more great work with you.
'226450290390474752,1,,Congratulations!! @david_cantu @RCRedapt http://t.co/PNu0ICEG Proud to be your partner. Impressed
'657027969794183168,7,0,An honor to meet @CareyLohrenz today at #DellWorld. I?? inspired by your story!
'762673039964200962,1,0,Great partnership with @Microsoft and congratulations @Dell team!
'560195448539848704,7,9,.Advancing health innovation. by @MichaelDell on @LinkedIn https://t.co/BZJwxYtRxq
'218174528466067457,9,0,"Dell Helps Schools Increase Access to Technology, Efficiency and Cost Savings with New Dell Wyse Clo http://t.co/5VVz8Gn6"
'883399902654455809,0,,"Thanks customers for #1 ranking: Best Gaming Laptop + design, keyboard, customization, warranty @Alienware @Dell https://t.co/bDXPsGPBty https://t.co/gzn8zB45US"
'598090780763262976,0,,#Security Innovation is our mission. Join our award winning team @DellSecureWorks  http://t.co/i7Rogw1GyI http://t.co/c8TmwcrOos
'775358538361114624,0,,Thanks @BillScannell2! EMC lives on as an important part of #DellEMC #DellTechnologies
'850000336110661632,0,,@spoonen @pivotalcf @vmwarensx 100+% agree!
'1046911176532201472,7,1,"Great stopping by #SpringOne last week. Lots of exciting things happening at @Pivotal, including multiplying the power of technology to drive positive social change. Awesome work @alyblenkin @EllieEreira @robmee and team! https://t.co/plPgWmGg1q"
'1068598823373684737,7,0,"Glad to have Jason Brown, the CIO of Rio Grande Pacific ??????join us at @DellTechWorld earlier this year where he taped the latest episode of the @DellTech Luminaries podcast.  
https://t.co/DOh6iQiUwZ"
'875906282711994368,1,0,Credhub @pivotalcf + @vmwarensx = Highest and best security solution https://t.co/5pfbf20vcO
'1059878932055347200,1,0,A very warm welcome to the entire @Heptio team from all of us at @VMware @DellTech. #Kubernetes ???????? https://t.co/SUC7bC4C9L
'1123212156537753600,7,1,"Great @DellTechWorld with @satyanadella and @PGelsinger expanding our partnership with @Microsoft bringing @VMware Cloud to @Azure. Delivering choice and flexibility, enabling hybrid/multi cloud and accelerating digital transformation. #DellTechCloud https://t.co/A94xymVD3X"
'994376364852695040,7,1,You have much to be proud of @mperron1 and team!! ?????????? https://t.co/l90QiqUQnV
'1087486891165974528,9,0,"I hope you've had a great #MLKDay. Today and every day at @DellTech we're committed to a world where innovation and culture work together.
https://t.co/Ty3nnJQkay"
'827653157471797249,0,,"NSX is on a billion dollar run rate. @VMwarevSphere and @vmwarensx go together like peanut butter and jelly, bacon and eggs ??????? @DellTech https://t.co/eOHoKVLA1c"
'340592827723567104,7,0,"I really enjoyed my visit to @Dell Canada and celebrating our 25th anniversary with so many great customers, partners and team members!"
'371546147401523200,1,,@TriumphCISO Very true! Thrilled to have @JoannMoretti on team @Dell :-)
'529969064748134401,6,,Congratulations! @Kobalt songwriters??Spotify royalties overtake iTunes in Europe http://t.co/f8wWfKRUtZ
'492017744812851200,1,0,Dell Receives Six Partner of the Year Awards at Microsoft Worldwide Partner Conference http://t.co/7QQlkBH4p9
'250274426631909376,1,,The power to do more: Technology and Solutions for your business needs http://t.co/HOVVLo5t
'591266287814201344,1,0,Dell @Boomi helps companies win with #Cloud #IoT #APIeconomy  http://t.co/iLB86mMfqJ http://t.co/hxeoNSd9oj #PaaS
'753695336841908224,1,0,@Cisco ACI #NSX Convergence Roadmap With 'Our Friends @VMware' Says @zbirisingh @PGelsinger #DellTechnologies https://t.co/zs8br14dNm
'591016952262479872,9,0,Proud of @DellHealth team Ranked #1 in IT Services for Healthcare Providers by Gartner for Sixth Consecutive Year http://t.co/KgTdyS8mEn
'524571395817488384,1,0,Thanks @LinkedIn for using @Dell @Boomi iPaaS Cloud to integrate @Oracle and @salesforce http://t.co/nQ1IWY26yh
'427157799101939712,0,,.The best high-end Windows notebook we've ever tested..... http://t.co/JFukVQwNtq
'368907330357698561,0,,"IDC Q2 Server Data: Dell Gains Share As HP, IBM Lose Ground http://t.co/9wssklPQEM"
'739873494150709249,1,,@pivotal @pivotalcf is amazing https://t.co/3Qb1xbuguJ
'370197142536998912,1,0,ePathology enabled by the Dell Cloud is transforming healthcare and improving patient outcomes http://t.co/Zew7X4duCU
'1027187839916814336,1,0,Thanks @Microsoft! @DellEMCServices #1 Global Systems Integrator for #Windows10. https://t.co/zgVUNQ8e2C
'355091180154916866,1,0,Global connections made easy ??Japan Pulp &amp; Paper delivers global mobility to employees using @DellNetworking http://t.co/al2qUJjrId
'399904631779627008,0,,Anyone want to predict how many integration processes @boomi does in the next 30 days? http://t.co/OPgzZFSoMr #bigbrain
'597075887939461120,0,,Dell Starting Storage Price War With $9K Array http://t.co/Xfo8MLJui7 http://t.co/HTofkPToka
'216713979563745280,0,,Developers meet Project Sputnik: creating the ultimate developer laptop! Official page now live http://t.co/vLf2YqyD
'599357607220908032,9,1,.@UN @SustDev Goal 8 will make job creation and entrepreneurs a top global priority. Learn more: http://t.co/Jf6xLmdLWR
'652428339609763840,0,,Thrilled to celebrate our best consumer line up yet! #DellXPS @lightbxnyc http://t.co/f4Swu1vGIl
'864427873930805248,4,,Very proud of the outstanding work @MSDF_Foundation https://t.co/qZ7nJzYizD
'970739900487057408,0,,"Thanks to all of our customers, partners and team members for making PowerEdge @DellEMCServers the #1 Server in the world! 

@DellEMC Server revenues increased 39.9% year over year. https://t.co/AT23vWJaFl"
'754083400873496576,0,,Thank you to our fantastic @Dell customers! 14th consecutive quarter of global share growth. https://t.co/qPxuhSqGMN
'1130940488507383808,9,0,"ICYMI at #RADIO2019 our @VMware team announced how we'll provide data center operators with near-real time ??arbon scores????and recommendations for reducing this footprint - creating transformative technology to power a better future for the planet.
https://t.co/QrKsXdHNWd"
'954386617770405888,7,0,"Proud to see @DellTech on the list. We owe it all to our amazing customers and team. Thank you @Dell @DellEMC @pivotal @RSAsecurity @SecureWorks @VMware @virtustream @boomi 
https://t.co/tTVUx2yBlC"
'590986566702604288,9,1,The world needs #600millionjobs by 2025. You can help. Find out how. http://t.co/Jf6xLlWb5j @UN @SustDev @unfoundation
'904006246562484224,4,,Thank you @cnn @kyurieff  for highlighting Rebuild Texas Fund ????????? #TexasStrong #HoustonStrong @MSDF_Foundation   https://t.co/2GZHEMN0cS
'1073319770735308800,1,0,"Digital Transformation in action at @DellTech. Doug Schmitt, president @DellEMCServices shares how we are pioneering new and better ways to serve customers using AI and ML. 
https://t.co/PScHrO6UtQ"
'270185160056655872,9,0,Inspiring story about the fight to cure pediatric cancer http://t.co/619KGfXD @Dell
'430704263275114496,1,,Thanks to our great partner @SolidWorks https://t.co/b8fr9CiKMp
'540633682009423872,0,,.@TrisaDellCRO Could not have done it without you and our amazing team!
'232531990723837952,1,0,Dell Helps to Power NASA?? Latest Mission to Mars http://t.co/ZDtBiNmM
'222366867673726977,0,,First and Best! A great combination! :) http://t.co/5ngBKgWv
'1113927561514553344,1,,"Couldn't agree more that .trusted partners that can educate and iterate in this fast-changing world are critical.. I look forward to having @theCUBE team at #DellTechWorld soon @stu @dvellante.
https://t.co/pmSypLaetN"
'868180412434198530,0,,@russfujioka @JClarkeatDell @siftscience @Dell Thanks @russfujioka! Hope you are doing great @siftscience ??
'791065828963647488,1,0,Congratulations @bvenero and the entire Future Tech team from all of us! ??  @JohnByrneCSO @MariusHaas @DellEMC #DellTechnologies
'793215678534737920,0,,And this year?? award for ??op Laptop Overall??goes to the... #DellXPS 13! Thank you @LaptopMag! https://t.co/CzFu9p4TUA
'654007145462009856,9,1,.@Dell and @EMCcorp: A definitive agreement to create an enterprise powerhouse http://t.co/5b8ep8yjYl
'752657443960725505,1,,Great post by @JayBOD3 Why Partners Are Not Our Customers | Reflections: https://t.co/wmFxQbMXJ4
'796896803849375744,9,,Business Leaders Support Steps to Rescue Climate https://t.co/snBCjNQ7uK @TrisaDellCRO @KarenHQuintos
'565850883070500864,0,,Dell ProSupport Plus: Complete Support for PCs and tablets: http://t.co/uTWJFnzfZS
'223918356078669824,1,,"@CEOdotcom Yes, I agree"
'472174142402207744,0,,@ChrisMcNabb1 We love what @Boomi delivers for our customers! :)
'388673115162558464,7,0,Join me and @elonmusk and @sjfeliceatdell at #DellWorld http://t.co/h4jjajNyXa
'1109181448068702209,1,0,"It's a multi-cloud world @DellTech 
.@Dell &amp; @VMware coming together makes absolute sense in bringing @VxRail running VCF inside the data center that can then extend to VMware on AWS, and now you have a true multi-cloud operating system.. @vinu1 
https://t.co/vG7o3M7Pms"
'452470513479077888,9,0,"For the Kids, By the Kids - Austin Fit - Congrats! @DellZach @THE_RYAN_KlNG @blieberfever20 @CampSPARK http://t.co/B2WKDsP1je"
'1027613436723769344,1,,"The Trust Advantage.... Great lessons from the front lines by Steve Price, @DellTech Chief Human Resources Officer https://t.co/EllAIEIlrU"
'790587588306464768,1,,Why Google Is Now Pivotal's Best Cloud Partner https://t.co/IZ2MVAQgWG
'369955607089934336,1,,@ITWepon1 @ITWeapons Well done! Great to see your weapons in action :)
'225939185826140160,0,,The Best Dell Laptops http://t.co/Q5ipgVLa
'698209432052875270,0,,Very nice upgrade! Thanks @eugenemcd
'585233239448621056,1,2,Support more VDI users with this Dell FX2 solution: https://t.co/YggiQMj5yg
'593616424616140802,0,,Based on a true story... Dell: Beat Again https://t.co/yH9Byr4A48
'609116010356940800,1,,Well deserved recognition @MarieMatDell!  https://t.co/v9JyvCd8QY
'646100847680602112,1,,Hear it from a CTO. Thanks @WinslowTG @RickGouin https://t.co/xb6Nr1pxOb
'717738932792766464,0,,Amazing @Boomi ~100million cloud integration events/day. Up ~3X vs last year. Awesome! @ChrisMcNabb1 :) https://t.co/1SEqUIiSWc
'797240480564203520,1,0,Yes! We love partnering w/@AirWatch @noahsw @VMware @ray_ofarrell @baskiyer @spoonen @PGelsinger + We are very happy customers @DellTech https://t.co/YrGtu7nIHp
'341908015311618048,7,9,Inspired by the passion and vision I?? hearing from #DWEN conversations. Thinking of ways I can #PayitForward with u http://t.co/erLP3wfUgM
'339840187347660800,0,,@Jacob_Ackerman Many Thanks. This is from feedback we got from customers like you. Customer inspired innovation.
'979841224667430913,0,,We are looking for a few thousand more talented individuals to join our growing team https://t.co/FQrGQpBbxm
'938093622901305347,7,0,"Thanks @USATODAY for recognizing both @Dell and @VMware on the list of companies with the best managers. Proud that @DellTech has not one, but two companies on this list!   https://t.co/zngOJejfBo"
'298407534836998144,9,0,Best-in-class family care: The Dell Medical School @ UT is part of an ongoing commitment to ATX health-  http://t.co/Oc7DvTBH
'426705565595598848,7,1,@tomkeene @BloombergRadio @BloombergTV Many Thanks. Great to be with you.
'1106525969966424064,9,1,"We created @DellTech to be the platform for human progress, so it's great to see @Pivotal customer @Shields_Rx  .The amount of time that pharmacy staff has to interact with patients has roughly quadrupled thanks to automations.
https://t.co/tim9AlETat"
'399917108336680960,9,,#WeThePeople Honor these Forces @USArmy @USNavy @USAirForce @USMC of The United State of America on #VeteransDay
'1034630457885896704,7,0,@theCUBE @DellEMC @DellTech @Dell @VMware @VMworld @dvellante @furrier Always great to be @theCUBE @dvellante @furrier @VMworld
'753075454165286913,1,,Great message from @sakacc on the very bright future for @VCE @EMCcorp @Cisco @VMware #DellTechnologies  https://t.co/xo0e2gNXcC
'713158342911221760,6,4,#DellMatchPlay World Golf Championships charity spotlight https://t.co/OXMJdtAzbl
'593181162836795393,0,,Dell SecureWorks Wins SC Magazine U.S. Reader Trust Award for Best Managed Security Services for the Seventh Time... http://t.co/fGtwJK9lIL
'581544351093813248,0,,Special thanks to Jay Bell and other @Dell pioneers for making this dream a reality!
'1132284113463984129,9,0,"In 2004 @DellFdn created @DellScholars program. So far we have supported 4,800+ scholars. Today Susan and I will have an opportunity to meet many of the Dell Scholars that are graduating in @UTAustin Class of 2019. See you at Commencement! ?? #HookEm ?? https://t.co/16kFOFIyLb https://t.co/Dy9Rjudyam"
'1000156669060505601,9,,@AlaskaAir Thank you @AlaskaAir! Every effort makes a difference to our #oceans and #planet @nxtwaveplastics
'375312526260461568,1,0,Thanks very much! The Most Influential People in Security 2013 @MichaelDell http://t.co/L0gBhYkUWb  via @SecurityMag #CyberSecurity
'479454487828897793,1,,"But first, LET ME TAKE A SELFIE, Center for Selfie Improvement: http://t.co/tgp5GowioE"
'565184467434614784,0,1,"Dell Introduces Industry's First Proactive Predictive Automated Support, ProSupport Plus for PCs and Tablets http://t.co/MIFg7bHqOc"
'1123435829911621632,7,0,"Enjoyed chatting with @dvellante &amp; @furrier of #theCUBE today at #DellTechWorld to explain how we're bringing customers all the resources they need to operate in the multi-cloud world.
https://t.co/F7XD1QnRBj"
